,id,gun_id,sticker1_id,sticker2_id,sticker3_id,sticker4_id,price
386,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Vitality | Стокгольм 2021, FaZe Clan | Кёльн 2016386",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Vitality | Стокгольм 2021,Наклейка | FaZe Clan | Кёльн 2016,,,1.55
387,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Золотая звезда (голографическая), Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020387",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Золотая звезда (голографическая),Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,1.55
388,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Золотая звезда (голографическая), Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020388",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Золотая звезда (голографическая),Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,1.5
389,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: b1t | Стокгольм 2021, Natus Vincere | Стокгольм 2021389",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | b1t | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,,,1.57
390,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: 100 Thieves | РМР 2020, 100 Thieves | РМР 2020, 100 Thieves | РМР 2020, 100 Thieves | РМР 2020390",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | 100 Thieves | РМР 2020,Наклейка | 100 Thieves | РМР 2020,Наклейка | 100 Thieves | РМР 2020,Наклейка | 100 Thieves | РМР 2020,1.7
391,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Серебро, Распрыжка391",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Серебро,Наклейка | Распрыжка,,,1.7
392,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Боевой пингвин, Боевой пингвин, Боевой пингвин, Космодесантник392",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Боевой пингвин,Наклейка | Боевой пингвин,Наклейка | Боевой пингвин,Наклейка | Космодесантник,1.56
393,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 Esports | Берлин 2019, G2 Esports | Берлин 2019, G2 Esports | Берлин 2019, G2 Esports | Берлин 2019393",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 Esports | Берлин 2019,Наклейка | G2 Esports | Берлин 2019,Наклейка | G2 Esports | Берлин 2019,Наклейка | G2 Esports | Берлин 2019,1.56
394,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: yuurih | Стокгольм 2021, KSCERATO | Стокгольм 2021, drop | Стокгольм 2021, SK Gaming | Кёльн 2016394",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | yuurih | Стокгольм 2021,Наклейка | KSCERATO | Стокгольм 2021,Наклейка | drop | Стокгольм 2021,Наклейка | SK Gaming | Кёльн 2016,1.56
395,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: NAF | Берлин 2019, Attacker | Берлин 2019, t0rick | Берлин 2019, Team Liquid | Стокгольм 2021395",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | NAF | Берлин 2019,Наклейка | Attacker | Берлин 2019,Наклейка | t0rick | Берлин 2019,Наклейка | Team Liquid | Стокгольм 2021,1.7
396,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Lekr0 | Берлин 2019, G2 | РМР 2020, Boom | РМР 2020396",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Lekr0 | Берлин 2019,Наклейка | G2 | РМР 2020,Наклейка | Boom | РМР 2020,,1.63
397,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Высший разум397,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Высший разум,,,,1.65
398,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Высший разум398,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Высший разум,,,,1.58
399,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Vitality | РМР 2020399",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Vitality | РМР 2020,1.58
400,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Везунчик (металлическая)400,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Везунчик (металлическая),,,,1.56
401,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Расколотая сеть, Петушок, Приветствую, Боевые шрамы401",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Расколотая сеть,Наклейка | Петушок,Наклейка | Приветствую,Наклейка | Боевые шрамы,1.7
402,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Боевой пингвин, Боевой пингвин, Боевой пингвин, Космодесантник402",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Боевой пингвин,Наклейка | Боевой пингвин,Наклейка | Боевой пингвин,Наклейка | Космодесантник,1.56
403,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Evil Geniuses | РМР 2020, Легенда403",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Evil Geniuses | РМР 2020,Наклейка | Легенда,,,1.4
404,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: hatz | Антверпен 2022, hades | Антверпен 2022404",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | hatz | Антверпен 2022,Наклейка | hades | Антверпен 2022,,,1.4
405,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: fer | Антверпен 2022, VINI | Антверпен 2022, fnx | Антверпен 2022405",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | fer | Антверпен 2022,Наклейка | VINI | Антверпен 2022,Наклейка | fnx | Антверпен 2022,,1.4
406,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Vitality | РМР 2020406,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Vitality | РМР 2020,,,,1.4
407,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Heroic | РМР 2020, Renegades | Антверпен 2022, Heroic | РМР 2020, s1mple | Стокгольм 2021407",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Heroic | РМР 2020,Наклейка | Renegades | Антверпен 2022,Наклейка | Heroic | РМР 2020,Наклейка | s1mple | Стокгольм 2021,1.4
408,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: draken | Лондон 2018408,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | draken | Лондон 2018,,,,1.4
409,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: draken | Лондон 2018409,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | draken | Лондон 2018,,,,1.4
410,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: FURIA | РМР 2020, Кроха Огненный змей410",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | FURIA | РМР 2020,Наклейка | Кроха Огненный змей,,,1.41
411,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: ENCE (блёстки) | Антверпен 2022, electroNic | Стокгольм 2021411",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | ENCE (блёстки) | Антверпен 2022,Наклейка | electroNic | Стокгольм 2021,,,1.42
412,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Gen.G | РМР 2020, Gen.G | РМР 2020, Gen.G | РМР 2020412",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Gen.G | РМР 2020,Наклейка | Gen.G | РМР 2020,Наклейка | Gen.G | РМР 2020,,1.42
413,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: ropz (чемпион) | Антверпен 2022413,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | ropz (чемпион) | Антверпен 2022,,,,1.58
414,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: JT | Антверпен 2022, JT | Антверпен 2022, JT | Антверпен 2022, Heroic | Антверпен 2022414",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | JT | Антверпен 2022,Наклейка | JT | Антверпен 2022,Наклейка | JT | Антверпен 2022,Наклейка | Heroic | Антверпен 2022,1.58
415,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Battlefield Portal415,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Battlefield Portal,,,,1.65
416,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021416",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,1.65
417,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Золотая сеть (металлическая)417,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Золотая сеть (металлическая),,,,1.57
418,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Magisk | Берлин 2019, Xyp9x | Берлин 2019, dupreeh | Берлин 2019, gla1ve | Берлин 2019418",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Magisk | Берлин 2019,Наклейка | Xyp9x | Берлин 2019,Наклейка | dupreeh | Берлин 2019,Наклейка | gla1ve | Берлин 2019,1.57
419,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Magisk | Берлин 2019, Xyp9x | Берлин 2019, dupreeh | Берлин 2019, gla1ve | Берлин 2019419",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Magisk | Берлин 2019,Наклейка | Xyp9x | Берлин 2019,Наклейка | dupreeh | Берлин 2019,Наклейка | gla1ve | Берлин 2019,1.57
420,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: BIG | Катовице 2019, BIG (голографическая) | РМР 2020, Astralis | РМР 2020, Nemiga (голографическая) | РМР 2020420",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | BIG | Катовице 2019,Наклейка | BIG (голографическая) | РМР 2020,Наклейка | Astralis | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,1.57
421,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 | РМР 2020, G2 | РМР 2020, G2 | РМР 2020, G2 | РМР 2020421",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 | РМР 2020,Наклейка | G2 | РМР 2020,Наклейка | G2 | РМР 2020,Наклейка | G2 | РМР 2020,1.65
422,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: nicoodoz | Антверпен 2022422,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | nicoodoz | Антверпен 2022,,,,1.54
423,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Vitality | РМР 2020, Vitality | РМР 2020, Vitality | РМР 2020, Vitality | РМР 2020423",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Vitality | РМР 2020,Наклейка | Vitality | РМР 2020,Наклейка | Vitality | РМР 2020,Наклейка | Vitality | РМР 2020,1.64
424,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Liquid | РМР 2020, Liquid | РМР 2020, Fnatic (голографическая) | РМР 2020, Spirit (голографическая) | РМР 2020424",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Liquid | РМР 2020,Наклейка | Liquid | РМР 2020,Наклейка | Fnatic (голографическая) | РМР 2020,Наклейка | Spirit (голографическая) | РМР 2020,1.56
425,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Heroic | Антверпен 2022, Perfecto | Стокгольм 2021, Perfecto (голографическая) | Стокгольм 2021, G2 Esports | Антверпен 2022425",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Heroic | Антверпен 2022,Наклейка | Perfecto | Стокгольм 2021,Наклейка | Perfecto (голографическая) | Стокгольм 2021,Наклейка | G2 Esports | Антверпен 2022,1.62
426,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ax1Le | Антверпен 2022, Ax1Le | Антверпен 2022, Ax1Le | Антверпен 2022426",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ax1Le | Антверпен 2022,Наклейка | Ax1Le | Антверпен 2022,Наклейка | Ax1Le | Антверпен 2022,,1.61
427,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020, Natus Vincere (голографическая) | РМР 2020427",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere (голографическая) | РМР 2020,Наклейка | Natus Vincere (голографическая) | РМР 2020,Наклейка | Natus Vincere (голографическая) | РМР 2020,,1.57
428,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Медаль за заслуги, Astralis | Антверпен 2022, Медаль за заслуги, Imperial Esports | Антверпен 2022428",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Медаль за заслуги,Наклейка | Astralis | Антверпен 2022,Наклейка | Медаль за заслуги,Наклейка | Imperial Esports | Антверпен 2022,1.57
429,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Медаль за заслуги, Astralis | Антверпен 2022, Медаль за заслуги, Imperial Esports | Антверпен 2022429",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Медаль за заслуги,Наклейка | Astralis | Антверпен 2022,Наклейка | Медаль за заслуги,Наклейка | Imperial Esports | Антверпен 2022,1.54
430,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Я слишком стар, North (голографическая) | РМР 2020, Spirit | РМР 2020, Тер-тех430",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Я слишком стар,Наклейка | North (голографическая) | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Тер-тех,1.52
431,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Outsiders | Антверпен 2022, Eternal Fire | Антверпен 2022, Outsiders | Антверпен 2022, 9z Team | Антверпен 2022431",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Outsiders | Антверпен 2022,Наклейка | Eternal Fire | Антверпен 2022,Наклейка | Outsiders | Антверпен 2022,Наклейка | 9z Team | Антверпен 2022,1.56
432,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020432",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,1.54
433,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Boom | РМР 2020, FURIA | РМР 2020433",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Boom | РМР 2020,Наклейка | FURIA | РМР 2020,,,1.56
434,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020434",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,1.67
435,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | РМР 2020, RpK | Берлин 2019435",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | RpK | Берлин 2019,,,1.69
436,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ветеран нарковойн436,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ветеран нарковойн,,,,1.62
437,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: MIBR (голографическая) | Катовице 2019, MIBR (голографическая) | Лондон 2018437",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | MIBR (голографическая) | Катовице 2019,Наклейка | MIBR (голографическая) | Лондон 2018,,,1.58
438,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Позолоченный волнолов438",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Позолоченный волнолов,,1.65
439,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Позолоченный волнолов439",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Позолоченный волнолов,,1.54
440,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Nemiga (голографическая) | РМР 2020, Nemiga (голографическая) | РМР 2020, Nemiga (голографическая) | РМР 2020, Nemiga (голографическая) | РМР 2020440",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Nemiga (голографическая) | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,1.57
441,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: NiKo | Берлин 2019441,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | NiKo | Берлин 2019,,,,1.69
442,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Расколотая сеть, Высший разум, Золотая сеть, Один укус442",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Расколотая сеть,Наклейка | Высший разум,Наклейка | Золотая сеть,Наклейка | Один укус,1.57
443,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Boom | РМР 2020, FURIA | РМР 2020443",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Boom | РМР 2020,Наклейка | FURIA | РМР 2020,,,1.56
444,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020444",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,1.67
445,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | РМР 2020, RpK | Берлин 2019445",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | RpK | Берлин 2019,,,1.69
446,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ветеран нарковойн446,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ветеран нарковойн,,,,1.62
447,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: MIBR (голографическая) | Катовице 2019, MIBR (голографическая) | Лондон 2018447",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | MIBR (голографическая) | Катовице 2019,Наклейка | MIBR (голографическая) | Лондон 2018,,,1.58
448,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Позолоченный волнолов448",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Позолоченный волнолов,,1.65
449,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Код от бомбы, fer | Бостон 2018449",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Код от бомбы,Наклейка | fer | Бостон 2018,,,1.54
450,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Nemiga (голографическая) | РМР 2020, Nemiga (голографическая) | РМР 2020, Nemiga (голографическая) | РМР 2020, Nemiga (голографическая) | РМР 2020450",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Nemiga (голографическая) | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,Наклейка | Nemiga (голографическая) | РМР 2020,1.57
451,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: NiKo | Берлин 2019451,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | NiKo | Берлин 2019,,,,1.69
452,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Расколотая сеть, Высший разум, Золотая сеть, Один укус452",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Расколотая сеть,Наклейка | Высший разум,Наклейка | Золотая сеть,Наклейка | Один укус,1.57
453,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Renegades | Стокгольм 2021, Vitality | РМР 2020, Vitality | РМР 2020, Vitality | РМР 2020453",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Renegades | Стокгольм 2021,Наклейка | Vitality | РМР 2020,Наклейка | Vitality | РМР 2020,Наклейка | Vitality | РМР 2020,1.55
454,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Древний защитник454,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Древний защитник,,,,1.54
455,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020, Natus Vincere | РМР 2020455",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,Наклейка | Natus Vincere | РМР 2020,1.61
456,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: nicoodoz (блёстки) | Антверпен 2022, nicoodoz (блёстки) | Антверпен 2022, nicoodoz (блёстки) | Антверпен 2022, nicoodoz (блёстки) | Антверпен 2022456",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | nicoodoz (блёстки) | Антверпен 2022,Наклейка | nicoodoz (блёстки) | Антверпен 2022,Наклейка | nicoodoz (блёстки) | Антверпен 2022,Наклейка | nicoodoz (блёстки) | Антверпен 2022,1.65
457,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, Evil Geniuses | РМР 2020, FURIA | Антверпен 2022457",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | Evil Geniuses | РМР 2020,Наклейка | FURIA | Антверпен 2022,1.65
458,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020458",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,1.56
459,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020, Spirit | РМР 2020459",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,Наклейка | Spirit | РМР 2020,1.61
460,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: GODSENT | РМР 2020, Fnatic | РМР 2020, Nemiga | РМР 2020, Astralis | РМР 2020460",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | GODSENT | РМР 2020,Наклейка | Fnatic | РМР 2020,Наклейка | Nemiga | РМР 2020,Наклейка | Astralis | РМР 2020,1.66
461,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | РМР 2020, FURIA | Антверпен 2022, Copenhagen Flames (блёстки) | Антверпен 2022, ENCE | Рио 2022461",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | РМР 2020,Наклейка | FURIA | Антверпен 2022,Наклейка | Copenhagen Flames (блёстки) | Антверпен 2022,Наклейка | ENCE | Рио 2022,1.61
462,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | РМР 2020, FURIA | Антверпен 2022, Copenhagen Flames (блёстки) | Антверпен 2022, ENCE | Рио 2022461",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | РМР 2020,Наклейка | FURIA | Антверпен 2022,Наклейка | Copenhagen Flames (блёстки) | Антверпен 2022,Наклейка | ENCE | Рио 2022,1.61
463,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: GODSENT (голографическая) | РМР 2020463,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | GODSENT (голографическая) | РМР 2020,,,,1.61
464,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas (голографическая) | РМР 2020, 100 Thieves (голографическая) | РМР 2020, Evil Geniuses (голографическая) | РМР 2020, 100 Thieves (голографическая) | РМР 2020464",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas (голографическая) | РМР 2020,Наклейка | 100 Thieves (голографическая) | РМР 2020,Наклейка | Evil Geniuses (голографическая) | РМР 2020,Наклейка | 100 Thieves (голографическая) | РМР 2020,1.61
465,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Мастер Чиф (металлическая), s1mple | Стокгольм 2021, Токсичность (металлическая), Зелёный смертоносец465",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Мастер Чиф (металлическая),Наклейка | s1mple | Стокгольм 2021,Наклейка | Токсичность (металлическая),Наклейка | Зелёный смертоносец,1.61
466,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Расколотая сеть, Kvik (металлическая) | Лондон 2018, FACEIT | Лондон 2018, Natus Vincere | Лондон 2018466",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Расколотая сеть,Наклейка | Kvik (металлическая) | Лондон 2018,Наклейка | FACEIT | Лондон 2018,Наклейка | Natus Vincere | Лондон 2018,1.61
467,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: MLG | Колумбус 2016, Virtus.Pro | Лондон 2018, Fnatic | Бостон 2018467",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | MLG | Колумбус 2016,Наклейка | Virtus.Pro | Лондон 2018,Наклейка | Fnatic | Бостон 2018,,1.61
468,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Черепризрак, FaZe Clan | Краков 2017, keev | Краков 2017468",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Черепризрак,Наклейка | FaZe Clan | Краков 2017,Наклейка | keev | Краков 2017,,1.61
469,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Черепризрак, FaZe Clan | Краков 2017, keev | Краков 2017469",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Черепризрак,Наклейка | FaZe Clan | Краков 2017,Наклейка | keev | Краков 2017,,1.74
470,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: TeSeS | Антверпен 2022470,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | TeSeS | Антверпен 2022,,,,1.55
